Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language,LogFamilyIncome,FamilyIncomeGreaterThanOrEqualTo150000
Sub 1,37200,Male Head,4,3,6,8,Single detached,1,3,Rented,Before 1939,750,300,Yes,Gas,0,English,10.52406404,FALSE
Sub 1,37200,Married,2,2,4,6,Single detached,2,1,Mortgage,1980-1989,600,90,No,Gas,380,English,10.52406404,FALSE
Sub 1,37200,Married,3,0,2,7,Mobile home,2,1,Mortgage,1990-1999,330,60,No,Gas,500,English,10.52406404,FALSE
Sub 1,37200,Married,3,1,7,5,Single detached,1,2,Mortgage,Before 1939,1600,400,No,Gas,500,Spanish,10.52406404,FALSE
Sub 1,37300,Female Head,2,0,3,4,Single attached,0,1,Rented,Before 1939,1600,100,No,Gas,0,Spanish,10.52674861,FALSE
Sub 1,37300,Female Head,4,2,5,6,Single detached,1,1,Rented,1990-1999,1700,520,Yes,Gas,0,Spanish,10.52674861,FALSE
Sub 1,37300,Male Head,3,1,8,6,Single detached,2,2,Mortgage,Before 1939,1300,130,No,Gas,1100,Spanish,10.52674861,FALSE
Sub 1,37300,Married,4,0,2,9,Single detached,2,1,Mortgage,Before 1939,560,150,No,Gas,340,English,10.52674861,FALSE
Sub 1,37300,Married,4,4,6,8,Single detached,1,3,Rented,Before 1939,600,140,Yes,Gas,0,Spanish,10.52674861,FALSE
Sub 1,37361,Married,2,0,2,5,Single detached,1,0,Mortgage,Before 1939,3000,100,No,Gas,1700,English,10.52838266,FALSE
Sub 1,37380,Married,3,0,2,5,Single detached,1,0,Mortgage,1940-1949,240,150,No,Oil,0,English,10.52889108,FALSE
Sub 1,37400,Female Head,3,0,3,7,Single detached,1,1,Mortgage,1940-1949,600,100,Yes,Gas,0,Other European,10.52942598,FALSE
Sub 1,37400,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,660,90,No,Gas,700,English,10.52942598,FALSE
Sub 1,37400,Married,3,2,4,6,Single detached,0,1,Mortgage,Before 1939,1600,100,No,Gas,1400,Spanish,10.52942598,FALSE
Sub 1,37400,Married,3,3,5,5,Mobile home,1,1,Mortgage,2005,360,50,No,Gas,0,Spanish,10.52942598,FALSE
Sub 1,37400,Married,3,3,5,6,Single attached,3,2,Mortgage,1950-1959,1500,90,Yes,Gas,900,English,10.52942598,FALSE
Sub 1,37420,Married,2,1,3,5,Single detached,2,2,Mortgage,Before 1939,440,140,No,Gas,1500,English,10.5299606,FALSE
Sub 1,37500,Female Head,2,0,2,5,Single attached,1,2,Rented,2009,850,50,No,Electricity,0,Spanish,10.53209621,FALSE
Sub 1,37500,Female Head,3,2,3,6,Single detached,1,1,Rented,1940-1949,550,100,Yes,Gas,0,English,10.53209621,FALSE
Sub 1,37500,Male Head,3,1,3,6,Single detached,1,0,Rented,1940-1949,480,110,Yes,Gas,0,English,10.53209621,FALSE
Sub 1,37500,Male Head,4,0,2,7,Single detached,1,1,Rented,1940-1949,1500,230,Yes,Oil,0,English,10.53209621,FALSE
Sub 1,37500,Married,3,0,2,5,Single attached,1,1,Mortgage,Before 1939,1500,200,No,Gas,1600,English,10.53209621,FALSE
Sub 1,37500,Married,3,0,2,7,Single detached,1,1,Mortgage,1970-1979,80,210,No,Oil,4300,Asian Pacific,10.53209621,FALSE
Sub 1,37500,Married,3,3,6,7,Single detached,2,2,Rented,1950-1959,1400,480,No,Gas,0,Spanish,10.53209621,FALSE
Sub 1,37520,Married,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,530,130,No,Gas,1000,English,10.5326294,FALSE
Sub 1,37570,Married,4,0,3,7,Single detached,2,2,Mortgage,Before 1939,560,140,No,Gas,4,English,10.53396114,FALSE
Sub 1,37600,Male Head,4,1,3,7,Single detached,2,1,Mortgage,1940-1949,440,150,No,Oil,240,Spanish,10.53475933,FALSE
Sub 1,37600,Married,2,0,2,6,Single detached,2,0,Mortgage,Before 1939,360,40,No,Gas,490,English,10.53475933,FALSE
Sub 1,37600,Married,3,2,4,5,Single detached,2,2,Mortgage,1960-1969,700,130,No,Gas,400,Spanish,10.53475933,FALSE
Sub 1,37700,Male Head,3,1,2,6,Single detached,2,2,Mortgage,Before 1939,500,70,No,Gas,600,English,10.53741537,FALSE
Sub 1,37700,Married,1,0,2,5,Single detached,2,1,Mortgage,Before 1939,430,580,No,Gas,1200,English,10.53741537,FALSE
Sub 1,37700,Married,2,0,2,5,Single detached,2,0,Mortgage,1950-1959,650,350,No,Gas,390,English,10.53741537,FALSE
Sub 1,37700,Married,2,0,4,4,Single attached,1,1,Rented,1990-1999,1800,150,No,Gas,0,English,10.53741537,FALSE
Sub 1,37700,Married,2,1,3,7,Single detached,2,2,Mortgage,Before 1939,510,40,No,Gas,390,English,10.53741537,FALSE
Sub 1,37700,Married,4,2,4,9,Single detached,2,2,Mortgage,Before 1939,460,190,No,Gas,140,English,10.53741537,FALSE
Sub 1,37800,Female Head,3,0,3,6,Single attached,3,3,Mortgage,1970-1979,610,80,No,Gas,0,English,10.54006438,FALSE
Sub 1,37800,Female Head,4,0,2,9,Single detached,1,1,Mortgage,1970-1979,1500,110,No,Gas,700,English,10.54006438,FALSE
Sub 1,37800,Married,2,0,2,5,Single detached,2,2,Mortgage,1990-1999,290,80,No,Gas,0,English,10.54006438,FALSE
Sub 1,37800,Married,2,2,4,4,Single detached,1,2,Rented,1950-1959,1600,170,No,Oil,0,English,10.54006438,FALSE
Sub 1,37800,Married,3,0,2,5,Mobile home,1,1,Rented,1990-1999,730,90,No,Gas,0,English,10.54006438,FALSE
Sub 1,37800,Married,3,0,2,5,Single detached,1,0,Mortgage,1960-1969,280,30,No,Gas,1200,English,10.54006438,FALSE
Sub 1,37800,Married,3,0,2,6,Single detached,1,0,Mortgage,1940-1949,1200,40,No,Gas,550,English,10.54006438,FALSE
Sub 1,37800,Married,3,1,3,6,Single detached,1,2,Mortgage,Before 1939,210,200,No,Gas,370,English,10.54006438,FALSE
Sub 1,37800,Married,3,2,4,5,Single detached,2,2,Mortgage,1990-1999,850,110,No,Electricity,600,Other European,10.54006438,FALSE
Sub 1,37800,Married,5,0,2,10,Single detached,3,2,Mortgage,Before 1939,720,100,No,Oil,440,English,10.54006438,FALSE
Sub 1,37810,Married,3,2,4,8,Single detached,1,1,Mortgage,Before 1939,1100,90,No,Gas,1200,English,10.5403289,FALSE
Sub 1,37820,Married,4,0,3,9,Single detached,3,1,Rented,1960-1969,1500,130,No,Gas,0,English,10.54059334,FALSE
Sub 1,37840,Married,3,3,5,6,Single detached,1,1,Mortgage,1960-1969,570,60,No,Gas,430,English,10.54112202,FALSE
Sub 1,37900,Married,3,0,3,5,Single attached,1,2,Mortgage,Before 1939,1000,80,No,Gas,1100,Asian Pacific,10.54270639,FALSE
Sub 1,37900,Married,3,2,4,11,Single detached,2,2,Mortgage,Before 1939,1100,100,No,Gas,2000,English,10.54270639,FALSE
Sub 1,37900,Married,4,0,2,6,Single detached,1,2,Mortgage,1950-1959,2000,160,No,Oil,1200,Other European,10.54270639,FALSE
Sub 1,37930,Married,3,1,3,5,Single attached,1,2,Mortgage,1950-1959,1600,300,No,Gas,1500,Spanish,10.54349763,FALSE
Sub 1,37960,Male Head,3,1,2,5,Mobile home,2,2,Rented,1990-1999,600,170,No,Gas,0,English,10.54428825,FALSE
Sub 1,37970,Married,4,0,2,10,Single detached,2,1,Mortgage,Before 1939,460,90,No,Gas,670,English,10.54455165,FALSE
Sub 1,38000,Female Head,2,0,2,5,Single detached,1,2,Mortgage,Before 1939,330,70,No,Gas,760,English,10.54534144,FALSE
Sub 1,38000,Female Head,2,1,2,5,Single detached,1,1,Rented,1960-1969,400,40,No,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Female Head,2,1,2,6,Single detached,1,1,Mortgage,1950-1959,700,120,No,Gas,300,English,10.54534144,FALSE
Sub 1,38000,Female Head,2,1,3,4,Single attached,2,1,Mortgage,1980-1989,1480,410,No,Electricity,560,English,10.54534144,FALSE
Sub 1,38000,Female Head,3,0,2,4,Single detached,2,2,Rented,Before 1939,570,100,No,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Female Head,3,0,4,5,Mobile home,1,1,Rented,2000-2004,230,120,Yes,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Female Head,3,1,2,6,Single detached,1,1,Mortgage,Before 1939,850,60,No,Gas,630,English,10.54534144,FALSE
Sub 1,38000,Female Head,3,1,2,7,Single attached,1,1,Mortgage,1990-1999,1800,100,No,Gas,200,English,10.54534144,FALSE
Sub 1,38000,Female Head,3,1,2,9,Single detached,2,1,Mortgage,1950-1959,740,100,No,Gas,840,English,10.54534144,FALSE
Sub 1,38000,Female Head,4,2,3,7,Single detached,1,1,Mortgage,1960-1969,900,130,No,Gas,650,English,10.54534144,FALSE
Sub 1,38000,Female Head,5,2,5,13,Single detached,2,2,Mortgage,1940-1949,1900,170,No,Gas,1400,Asian Pacific,10.54534144,FALSE
Sub 1,38000,Male Head,4,2,3,12,Single detached,3,1,Mortgage,Before 1939,600,160,No,Gas,1000,English,10.54534144,FALSE
Sub 1,38000,Male Head,5,4,7,21,Single detached,1,1,Rented,Before 1939,900,130,Yes,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Married,1,0,2,3,Single attached,1,2,Rented,Before 1939,700,1,No,Oil,0,English,10.54534144,FALSE
Sub 1,38000,Married,2,0,2,4,Single detached,1,0,Mortgage,1980-1989,1000,130,No,Oil,870,English,10.54534144,FALSE
Sub 1,38000,Married,2,0,2,5,Single attached,1,0,Outright,1990-1999,400,140,No,Gas,1500,English,10.54534144,FALSE
Sub 1,38000,Married,2,0,2,5,Single attached,2,1,Mortgage,1960-1969,820,180,No,Gas,1000,English,10.54534144,FALSE
Sub 1,38000,Married,2,0,2,6,Single detached,2,0,Mortgage,Before 1939,450,100,No,Gas,400,English,10.54534144,FALSE
Sub 1,38000,Married,2,3,5,4,Single detached,1,2,Rented,1950-1959,1300,1,No,Oil,0,English,10.54534144,FALSE
Sub 1,38000,Married,3,0,2,5,Single attached,0,2,Rented,Before 1939,500,110,No,Gas,0,Asian Pacific,10.54534144,FALSE
Sub 1,38000,Married,3,0,2,6,Single detached,2,1,Mortgage,1980-1989,340,60,No,Gas,900,English,10.54534144,FALSE
Sub 1,38000,Married,3,0,2,6,Single detached,2,2,Mortgage,1960-1969,1300,200,No,Gas,1000,English,10.54534144,FALSE
Sub 1,38000,Married,3,0,2,7,Single detached,2,1,Mortgage,1940-1949,490,120,No,Gas,600,Spanish,10.54534144,FALSE
Sub 1,38000,Married,3,0,3,6,Single detached,2,3,Mortgage,1960-1969,3900,150,No,Electricity,0,Asian Pacific,10.54534144,FALSE
Sub 1,38000,Married,3,0,4,7,Single detached,1,2,Rented,1960-1969,1600,300,No,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Married,3,1,3,7,Single detached,3,2,Mortgage,Before 1939,200,70,No,Gas,400,English,10.54534144,FALSE
Sub 1,38000,Married,3,1,4,6,Single detached,3,2,Mortgage,Before 1939,700,100,No,Gas,1300,Spanish,10.54534144,FALSE
Sub 1,38000,Married,3,2,4,5,Mobile home,1,1,Rented,1990-1999,450,80,No,Gas,0,English,10.54534144,FALSE
Sub 1,38000,Married,3,2,4,7,Single attached,1,1,Mortgage,1970-1979,1700,200,No,Oil,1500,Other European,10.54534144,FALSE
Sub 1,38000,Married,3,2,5,5,Single attached,1,1,Mortgage,Before 1939,410,150,No,Gas,650,Asian Pacific,10.54534144,FALSE
Sub 1,38000,Married,3,4,6,6,Mobile home,2,2,Mortgage,1990-1999,520,270,Yes,Gas,500,English,10.54534144,FALSE
Sub 1,38000,Married,4,0,4,7,Single detached,1,2,Mortgage,1950-1959,350,120,No,Oil,350,English,10.54534144,FALSE
Sub 1,38000,Married,4,1,5,7,Single attached,1,2,Rented,1990-1999,900,110,Yes,Gas,0,Asian Pacific,10.54534144,FALSE
Sub 1,38000,Married,4,2,4,10,Single detached,3,2,Mortgage,Before 1939,450,100,No,Gas,1200,English,10.54534144,FALSE
Sub 1,38000,Married,4,3,5,7,Single attached,1,1,Rented,2007,1600,140,No,Electricity,0,English,10.54534144,FALSE
Sub 1,38000,Married,5,6,8,8,Single attached,2,1,Mortgage,1980-1989,1600,400,No,Gas,2500,Other European,10.54534144,FALSE
Sub 1,38040,Married,4,0,5,10,Single detached,3,1,Mortgage,1980-1989,1000,220,No,Gas,600,English,10.54639352,FALSE
Sub 1,38100,Married,2,0,2,5,Single detached,2,1,Mortgage,1950-1959,960,40,No,Oil,340,English,10.54796956,FALSE
Sub 1,38100,Married,2,0,2,7,Single detached,1,1,Mortgage,Before 1939,300,130,No,Oil,300,English,10.54796956,FALSE
Sub 1,38100,Married,3,0,2,7,Single detached,2,0,Mortgage,1960-1969,1400,230,No,Gas,1800,English,10.54796956,FALSE
Sub 1,38100,Married,4,0,2,7,Single detached,3,0,Mortgage,Before 1939,140,30,No,Gas,850,English,10.54796956,FALSE
Sub 1,38140,Married,3,2,4,6,Single detached,3,3,Mortgage,1990-1999,700,290,No,Gas,1800,Other European,10.54901888,FALSE
Sub 1,38180,Married,3,0,2,7,Single detached,2,0,Mortgage,1960-1969,500,140,No,Gas,600,English,10.5500671,FALSE
Sub 1,38200,Married,4,0,2,9,Single attached,2,0,Mortgage,2006,1090,250,No,Gas,600,English,10.55059079,FALSE
Sub 1,38300,Female Head,2,1,2,5,Single detached,1,1,Mortgage,1940-1949,800,140,No,Gas,2000,Spanish,10.55320518,FALSE
Sub 1,38300,Female Head,3,0,2,6,Single detached,2,0,Mortgage,1950-1959,100,80,No,Gas,430,English,10.55320518,FALSE
Sub 1,38300,Female Head,3,1,2,5,Single detached,2,1,Rented,Before 1939,2000,400,No,Gas,0,English,10.55320518,FALSE
Sub 1,38300,Married,4,3,7,8,Single detached,3,3,Rented,Before 1939,450,200,Yes,Oil,0,English,10.55320518,FALSE
Sub 1,38400,Female Head,2,0,3,4,Single detached,1,2,Rented,Before 1939,1000,580,No,Gas,0,Spanish,10.55581274,FALSE
Sub 1,38400,Female Head,3,3,5,6,Single detached,1,1,Mortgage,Before 1939,300,180,No,Oil,650,English,10.55581274,FALSE
Sub 1,38400,Female Head,4,1,4,8,Single detached,2,1,Rented,1960-1969,850,200,Yes,Gas,0,English,10.55581274,FALSE
Sub 1,38400,Married,1,0,2,4,Single attached,1,1,Mortgage,Before 1939,1500,80,No,Oil,1700,English,10.55581274,FALSE
Sub 1,38400,Married,2,0,2,5,Single attached,1,0,Mortgage,Before 1939,530,70,No,Gas,1800,Other European,10.55581274,FALSE
Sub 1,38400,Married,3,0,2,7,Single detached,1,0,Mortgage,1970-1979,460,100,No,Gas,550,English,10.55581274,FALSE
Sub 1,38400,Married,3,0,2,8,Single detached,2,1,Mortgage,1970-1979,1100,150,No,Gas,700,English,10.55581274,FALSE
Sub 1,38400,Married,4,1,5,5,Single attached,1,2,Mortgage,1990-1999,4,130,No,Gas,160,Other European,10.55581274,FALSE
Sub 1,38400,Married,4,3,8,6,Single attached,0,3,Rented,1960-1969,1200,370,Yes,Gas,0,Spanish,10.55581274,FALSE
Sub 1,38460,Female Head,3,1,3,6,Single detached,2,2,Mortgage,1950-1959,1200,70,No,Gas,700,English,10.55737402,FALSE
Sub 1,38500,Female Head,3,0,2,5,Mobile home,1,0,Mortgage,2000-2004,320,90,No,Gas,460,Other European,10.55841352,FALSE
Sub 1,38500,Married,2,0,2,5,Single detached,2,1,Mortgage,1940-1949,250,90,No,Gas,0,English,10.55841352,FALSE
Sub 1,38500,Married,3,1,3,8,Single detached,2,2,Mortgage,1960-1969,2400,80,No,Gas,1500,Spanish,10.55841352,FALSE
Sub 1,38500,Married,4,0,3,8,Single detached,3,2,Mortgage,1940-1949,1900,180,No,Oil,1100,English,10.55841352,FALSE
Sub 1,38500,Married,4,3,5,8,Single detached,2,2,Rented,1970-1979,500,50,No,Oil,0,English,10.55841352,FALSE
Sub 1,38550,Female Head,4,0,3,9,Single detached,0,0,Mortgage,1950-1959,170,250,No,Gas,790,Spanish,10.55971138,FALSE
Sub 1,38600,Female Head,3,0,3,7,Single detached,2,1,Mortgage,Before 1939,400,90,No,Gas,890,English,10.56100756,FALSE
Sub 1,38600,Male Head,3,0,4,7,Single detached,3,3,Mortgage,1970-1979,1800,360,No,Oil,1000,English,10.56100756,FALSE
Sub 1,38600,Married,2,0,2,5,Single detached,1,0,Mortgage,1980-1989,380,50,No,Electricity,300,English,10.56100756,FALSE
Sub 1,38600,Married,3,0,2,7,Single detached,2,1,Mortgage,2006,1700,160,No,Gas,1200,English,10.56100756,FALSE
Sub 1,38600,Married,3,0,3,5,Single detached,3,3,Mortgage,Before 1939,600,100,No,Gas,950,English,10.56100756,FALSE
Sub 1,38600,Married,3,3,5,6,Single detached,2,2,Rented,Before 1939,520,160,Yes,Wood,0,English,10.56100756,FALSE
Sub 1,38600,Married,4,0,4,5,Single attached,1,2,Mortgage,2000-2004,3400,180,No,Gas,1000,Asian Pacific,10.56100756,FALSE
Sub 1,38660,Married,2,1,3,4,Single attached,1,2,Mortgage,Before 1939,3500,200,No,Gas,1200,English,10.56256075,FALSE
Sub 1,38700,Married,1,0,2,5,Mobile home,2,0,Mortgage,1990-1999,360,100,No,Gas,950,English,10.56359488,FALSE
Sub 1,38700,Married,2,0,2,5,Single attached,1,0,Mortgage,Before 1939,890,120,No,Gas,0,Spanish,10.56359488,FALSE
Sub 1,38700,Married,3,0,2,6,Single attached,2,0,Rented,1960-1969,750,100,No,Gas,0,English,10.56359488,FALSE
Sub 1,38700,Married,3,2,5,6,Single detached,1,2,Mortgage,1950-1959,3500,200,No,Gas,1300,Other European,10.56359488,FALSE
Sub 1,38800,Female Head,2,0,3,5,Single detached,2,2,Mortgage,1940-1949,710,90,Yes,Gas,340,English,10.56617553,FALSE
Sub 1,38800,Female Head,3,1,2,6,Single detached,1,1,Mortgage,1940-1949,930,110,No,Oil,500,English,10.56617553,FALSE
Sub 1,38800,Married,3,0,2,7,Single detached,1,0,Mortgage,Before 1939,440,40,No,Gas,620,English,10.56617553,FALSE
Sub 1,38800,Married,3,1,4,7,Single detached,3,2,Mortgage,1950-1959,300,220,No,Gas,1100,Other European,10.56617553,FALSE
Sub 1,38880,Married,2,0,3,6,Single detached,2,1,Rented,1940-1949,1700,100,No,Oil,0,English,10.56823526,FALSE
Sub 1,38900,Female Head,3,1,3,7,Single attached,2,2,Mortgage,1960-1969,2000,160,No,Gas,1000,Other European,10.56874953,FALSE
Sub 1,38900,Female Head,5,2,6,8,Single detached,4,3,Rented,1960-1969,1900,240,No,Other,0,English,10.56874953,FALSE
Sub 1,38900,Married,3,0,2,6,Single detached,2,0,Mortgage,1940-1949,180,160,No,Oil,1100,English,10.56874953,FALSE
Sub 1,38900,Married,3,0,2,7,Single detached,0,2,Rented,1940-1949,990,1,Yes,Electricity,0,English,10.56874953,FALSE
Sub 1,38900,Married,3,0,2,7,Single detached,1,0,Mortgage,Before 1939,560,80,No,Gas,980,English,10.56874953,FALSE
Sub 1,38900,Married,3,0,2,8,Single attached,1,0,Mortgage,Before 1939,1600,170,No,Gas,2000,Spanish,10.56874953,FALSE
Sub 1,38900,Married,4,0,3,7,Single detached,1,2,Mortgage,1940-1949,830,130,No,Oil,350,English,10.56874953,FALSE
Sub 1,38920,Male Head,3,0,3,5,Single detached,2,2,Mortgage,1990-1999,1900,150,No,Oil,1500,English,10.56926354,FALSE
Sub 1,38960,Married,3,0,2,5,Single attached,1,0,Mortgage,1950-1959,1200,80,No,Gas,800,English,10.57029076,FALSE
Sub 1,39000,Female Head,2,0,2,3,Single detached,2,1,Rented,1990-1999,1300,100,No,Oil,0,English,10.57131693,FALSE
Sub 1,39000,Female Head,3,2,3,8,Single detached,1,1,Mortgage,1950-1959,330,180,No,Gas,630,English,10.57131693,FALSE
Sub 1,39000,Female Head,3,2,6,7,Single detached,1,2,Mortgage,Before 1939,750,200,No,Gas,0,English,10.57131693,FALSE
Sub 1,39000,Female Head,3,3,4,6,Single attached,1,1,Mortgage,1940-1949,1400,80,No,Gas,1700,Spanish,10.57131693,FALSE
Sub 1,39000,Female Head,4,1,3,6,Single detached,0,1,Rented,2006,1000,140,No,Gas,0,English,10.57131693,FALSE
Sub 1,39000,Female Head,4,1,4,9,Single detached,1,2,Mortgage,1950-1959,310,130,No,Oil,360,Spanish,10.57131693,FALSE
Sub 1,39000,Female Head,5,0,5,10,Single detached,3,2,Rented,Before 1939,700,130,No,Gas,0,English,10.57131693,FALSE
Sub 1,39000,Male Head,2,0,2,5,Single detached,2,2,Rented,Before 1939,600,1,No,Gas,0,English,10.57131693,FALSE
Sub 1,39000,Male Head,2,0,4,4,Single attached,1,1,Rented,1950-1959,1500,60,No,Gas,0,Other European,10.57131693,FALSE
Sub 1,39000,Male Head,3,0,2,6,Single attached,2,1,Mortgage,1960-1969,70,150,No,Gas,1200,English,10.57131693,FALSE
Sub 1,39000,Male Head,4,2,5,8,Single detached,2,1,Rented,1950-1959,2500,250,No,Gas,0,Other European,10.57131693,FALSE
Sub 1,39000,Male Head,5,0,5,9,Single detached,1,2,Rented,1950-1959,1200,130,No,Gas,0,Other European,10.57131693,FALSE
Sub 1,39000,Married,3,0,2,5,Single detached,4,2,Mortgage,1960-1969,500,70,No,Oil,260,English,10.57131693,FALSE
Sub 1,39000,Married,3,0,2,8,Single detached,2,1,Mortgage,1950-1959,750,80,No,Gas,400,English,10.57131693,FALSE
Sub 1,39000,Married,3,0,2,10,Single detached,1,0,Mortgage,Before 1939,900,20,No,Gas,600,English,10.57131693,FALSE
Sub 1,39000,Married,3,0,3,9,Single detached,2,0,Mortgage,Before 1939,400,200,No,Gas,800,English,10.57131693,FALSE
Sub 1,39000,Married,3,0,5,4,Single attached,0,1,Rented,1960-1969,1400,60,No,Gas,0,Asian Pacific,10.57131693,FALSE
Sub 1,39000,Married,3,1,4,4,Single attached,2,2,Mortgage,1960-1969,1600,180,Yes,Gas,1600,English,10.57131693,FALSE
Sub 1,39000,Married,4,0,2,7,Single detached,1,2,Mortgage,Before 1939,1200,410,No,Gas,2000,English,10.57131693,FALSE
Sub 1,39000,Married,4,0,4,7,Single detached,3,2,Mortgage,1990-1999,1000,230,No,Gas,1200,Spanish,10.57131693,FALSE
Sub 1,39000,Married,4,1,3,10,Single detached,2,2,Mortgage,1990-1999,1400,140,No,Gas,680,English,10.57131693,FALSE
Sub 1,39000,Married,5,1,4,9,Single detached,1,2,Mortgage,1940-1949,700,130,No,Gas,1000,English,10.57131693,FALSE
Sub 1,39040,Female Head,4,0,4,9,Single detached,1,3,Mortgage,1940-1949,2300,340,No,Gas,1000,Other European,10.57234204,FALSE
Sub 1,39040,Female Head,4,1,2,6,Single attached,1,2,Rented,1970-1979,820,150,No,Gas,0,English,10.57234204,FALSE
Sub 1,39050,Married,3,0,3,6,Single detached,4,2,Mortgage,1960-1969,100,70,No,Gas,390,English,10.57259816,FALSE
Sub 1,39100,Female Head,3,1,3,6,Single detached,2,1,Mortgage,1950-1959,550,140,No,Gas,490,English,10.57387775,FALSE
Sub 1,39100,Male Head,2,0,2,5,Single detached,1,1,Rented,1940-1949,700,150,No,Gas,0,English,10.57387775,FALSE
Sub 1,39100,Married,3,0,2,5,Single detached,2,0,Mortgage,1980-1989,520,200,No,Wood,530,English,10.57387775,FALSE
Sub 1,39110,Married,3,4,6,6,Single detached,2,2,Rented,1940-1949,1200,230,Yes,Gas,0,English,10.57413347,FALSE
Sub 1,39200,Female Head,2,1,2,6,Single detached,1,1,Mortgage,1950-1959,370,90,No,Gas,400,English,10.57643203,FALSE
Sub 1,39200,Married,1,0,2,3,Single detached,1,2,Mortgage,2000-2004,130,80,No,Electricity,250,English,10.57643203,FALSE
Sub 1,39200,Married,3,0,2,6,Single detached,2,0,Mortgage,Before 1939,820,130,No,Oil,1600,English,10.57643203,FALSE
Sub 1,39200,Married,3,0,3,6,Single detached,2,1,Mortgage,Before 1939,750,100,Yes,Oil,550,English,10.57643203,FALSE
Sub 1,39200,Married,3,0,5,7,Single detached,1,0,Mortgage,Before 1939,2300,90,Yes,Gas,1800,Asian Pacific,10.57643203,FALSE
Sub 1,39200,Married,4,0,6,7,Single detached,2,1,Rented,1940-1949,650,270,No,Gas,0,Spanish,10.57643203,FALSE
Sub 1,39200,Married,4,2,4,7,Single detached,1,2,Rented,Before 1939,680,50,Yes,Gas,0,English,10.57643203,FALSE
Sub 1,39240,Married,2,2,5,4,Mobile home,3,3,Mortgage,1970-1979,500,100,No,Oil,0,English,10.57745191,FALSE
Sub 1,39250,Female Head,4,3,4,7,Single detached,1,1,Mortgage,1990-1999,1800,260,No,Gas,1600,English,10.57770672,FALSE
Sub 1,39300,Married,1,0,2,4,Single detached,0,2,Rented,1970-1979,730,110,No,Gas,0,English,10.5789798,FALSE
Sub 1,39300,Married,4,1,4,7,Single detached,3,3,Mortgage,1950-1959,1200,250,No,Oil,1700,English,10.5789798,FALSE
Sub 1,39400,Female Head,4,1,5,9,Single detached,2,3,Rented,Before 1939,1100,120,Yes,Oil,0,English,10.5815211,FALSE
Sub 1,39400,Male Head,3,1,3,10,Single detached,3,1,Mortgage,Before 1939,740,110,No,Wood,300,Spanish,10.5815211,FALSE
Sub 1,39400,Married,3,1,4,6,Single detached,3,2,Mortgage,1960-1969,1800,150,No,Electricity,1300,Other European,10.5815211,FALSE
Sub 1,39400,Married,3,2,4,6,Single detached,1,0,Mortgage,Before 1939,520,90,No,Gas,550,English,10.5815211,FALSE
Sub 1,39470,Married,4,0,2,9,Single attached,3,1,Mortgage,Before 1939,2100,300,No,Gas,1800,Other European,10.58329617,FALSE
Sub 1,39480,Male Head,3,0,2,5,Single detached,2,1,Mortgage,1950-1959,520,130,No,Gas,510,English,10.58354949,FALSE
Sub 1,39500,Female Head,3,2,3,7,Single detached,1,1,Mortgage,1960-1969,2000,210,No,Gas,1200,English,10.58405595,FALSE
